index,id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,day_of_trip,pickup_zip,pickup_borough,dropoff_zip,dropoff_borough
188,id3526986,2,2/23/16 13:28,2/23/16 13:40,1,-73.97038269,40.76499176,-73.94966888,40.76845932,Tuesday,10065,Manhattan,10021,Manhattan
189,id3170873,1,6/30/16 21:35,6/30/16 21:46,1,-74.00243378,40.7171669,-73.98596954,40.72674942,Thursday,10013,Manhattan,10003,Manhattan
190,id1674373,2,2/15/16 17:52,2/15/16 18:02,5,-74.00749969,40.74095154,-74.01664734,40.70491028,Monday,10014,Manhattan,10006,Manhattan
191,id2973697,2,4/7/16 22:52,4/7/16 23:10,2,-73.99538422,40.7492981,-73.98932648,40.71814728,Thursday,10001,Manhattan,10002,Manhattan
192,id1592044,1,1/29/16 11:23,1/29/16 11:33,1,-73.98667908,40.72584915,-73.99746704,40.7351532,Friday,10003,Manhattan,10011,Manhattan
193,id3899813,2,6/1/16 20:15,6/1/16 20:34,5,-73.98002625,40.76596832,-73.99120331,40.75035095,Wednesday,10019,Manhattan,10001,Manhattan
194,id2075052,1,4/9/16 9:09,4/9/16 9:20,1,-73.95449829,40.76680756,-73.98778534,40.7208786,Saturday,10021,Manhattan,10002,Manhattan
195,id3707411,1,1/3/16 2:03,1/3/16 2:17,1,-74.00772858,40.74060822,-73.98351288,40.73720932,Sunday,10014,Manhattan,10010,Manhattan
196,id1608545,1,4/14/16 8:31,4/14/16 9:03,1,-74.00679779,40.73107147,-73.97496033,40.75846863,Thursday,10014,Manhattan,10022,Manhattan
197,id3517425,2,1/16/16 20:34,1/16/16 20:51,6,-73.98092651,40.75524139,-74.00455475,40.7296524,Saturday,10036,Manhattan,10014,Manhattan
199,id2000923,2,3/29/16 6:07,3/29/16 6:09,5,-73.98786926,40.76509857,-73.99360657,40.75894928,Tuesday,10019,Manhattan,10036,Manhattan
200,id3564028,1,1/2/16 1:16,1/2/16 1:19,1,-73.95413208,40.77478409,-73.94741821,40.77963257,Saturday,10028,Manhattan,10128,Manhattan
201,id1233453,1,2/5/16 17:28,2/5/16 17:30,1,-73.9720993,40.78220749,-73.96451569,40.77754974,Friday,10024,Manhattan,10024,Manhattan
202,id1372674,2,5/22/16 13:08,5/22/16 13:21,1,-73.97821045,40.77716064,-73.95762634,40.77454758,Sunday,10023,Manhattan,10075,Manhattan
203,id2806146,2,5/28/16 21:31,5/28/16 21:41,1,-73.98357391,40.73841858,-74.00548553,40.73955917,Saturday,10010,Manhattan,10014,Manhattan
204,id1832737,2,3/6/16 10:53,3/6/16 10:59,1,-73.98471069,40.76018143,-73.97956085,40.75270462,Sunday,10036,Manhattan,10017,Manhattan
205,id1489766,2,5/31/16 19:53,5/31/16 20:00,1,-73.98989105,40.74715805,-73.97494507,40.741745,Tuesday,10001,Manhattan,10016,Manhattan
208,id2059551,2,4/1/16 9:28,4/1/16 9:42,1,-73.95665741,40.78076935,-73.96964264,40.80010223,Friday,10028,Manhattan,10025,Manhattan
210,id2677357,2,2/15/16 16:36,2/15/16 16:41,2,-73.97163391,40.78196335,-73.98168945,40.77899551,Monday,10024,Manhattan,10023,Manhattan
211,id2336715,2,1/1/16 0:09,1/1/16 0:19,2,-73.98435974,40.74898529,-73.99628448,40.71605682,Friday,10001,Manhattan,10013,Manhattan
212,id3525276,1,3/24/16 18:27,3/24/16 18:32,1,-73.97097015,40.76412582,-73.96228027,40.77618027,Thursday,10022,Manhattan,10075,Manhattan
215,id0562336,2,6/15/16 10:17,6/15/16 10:27,2,-73.95274353,40.77225876,-73.97776794,40.73911285,Wednesday,10075,Manhattan,10010,Manhattan
216,id1163958,1,3/18/16 7:48,3/18/16 7:53,1,-73.97257996,40.74890518,-73.96156311,40.76051712,Friday,10017,Manhattan,10022,Manhattan
217,id1681877,1,4/26/16 14:42,4/26/16 14:57,1,-73.95526123,40.78024292,-73.96987152,40.7897644,Tuesday,10128,Manhattan,10024,Manhattan
219,id2939783,1,4/12/16 10:11,4/12/16 10:34,1,-73.99006653,40.75193405,-73.98975372,40.72386932,Tuesday,10018,Manhattan,10003,Manhattan
220,id2050990,2,6/20/16 21:05,6/20/16 21:47,1,-73.99008179,40.75673676,-73.95513153,40.67752457,Monday,10036,Manhattan,11216,Brooklyn
221,id3780362,2,5/8/16 21:13,5/8/16 21:16,2,-73.94952393,40.77661133,-73.94267273,40.78596878,Sunday,10028,Manhattan,10029,Manhattan
222,id2233338,2,1/14/16 19:14,1/14/16 19:23,2,-73.99514008,40.75,-73.99369812,40.73550034,Thursday,10001,Manhattan,10003,Manhattan
223,id1445390,2,1/19/16 8:00,1/19/16 8:17,3,-73.96012115,40.7819519,-73.9719696,40.75503922,Tuesday,10028,Manhattan,10017,Manhattan
224,id0345679,2,3/22/16 20:24,3/22/16 20:33,1,-73.99752045,40.721241,-73.98800659,40.72082138,Tuesday,10012,Manhattan,10002,Manhattan
225,id0570525,1,2/25/16 15:30,2/25/16 15:35,1,-73.99837494,40.72592545,-73.99031067,40.73112869,Thursday,10012,Manhattan,10003,Manhattan
226,id0872662,2,2/13/16 8:10,2/13/16 8:12,3,-73.97830963,40.73715973,-73.9732132,40.74394989,Saturday,10010,Manhattan,10016,Manhattan
227,id3114338,2,5/23/16 20:42,5/23/16 20:51,1,-73.96511078,40.77508926,-73.95236969,40.76646042,Monday,10021,Manhattan,10021,Manhattan
228,id2718231,1,3/8/16 2:44,3/8/16 3:04,1,-73.99250031,40.74044418,-73.84011078,40.71951675,Tuesday,10011,Manhattan,11375,Queens
229,id0618376,2,1/11/16 6:21,1/11/16 6:25,1,-74.00611877,40.7179184,-74.01350403,40.71568298,Monday,10013,Manhattan,10007,Manhattan
230,id1697059,1,6/26/16 15:10,6/26/16 15:23,1,-73.95810699,40.74216843,-73.93170929,40.76806641,Sunday,11101,Queens,11106,Queens
232,id0000569,1,1/3/16 19:51,1/3/16 19:53,3,-73.9619751,40.76773453,-73.95858765,40.77301025,Sunday,10065,Manhattan,10075,Manhattan
233,id0952827,2,3/25/16 0:22,3/25/16 0:36,1,-73.99806213,40.6748085,-74.00444031,40.73265076,Friday,11231,Brooklyn,10014,Manhattan
234,id0464363,2,4/25/16 19:43,4/25/16 19:47,1,-73.95108795,40.71106339,-73.9389267,40.70738602,Monday,11211,Brooklyn,11206,Brooklyn
235,id0608846,2,5/25/16 13:45,5/25/16 13:57,1,-73.98010254,40.75370407,-73.99331665,40.74161148,Wednesday,10017,Manhattan,10010,Manhattan
236,id3567125,1,4/10/16 3:13,4/10/16 3:57,1,-73.98155975,40.7663269,-73.91159058,40.7638855,Sunday,10019,Manhattan,11103,Queens
237,id3996183,1,6/17/16 8:54,6/17/16 9:06,1,-73.99031067,40.71886444,-73.99554443,40.73687363,Friday,10002,Manhattan,10011,Manhattan
238,id1474156,1,6/25/16 7:30,6/25/16 7:48,2,-73.97046661,40.79917526,-74.01721191,40.70519257,Saturday,10025,Manhattan,10004,Manhattan
239,id0695483,1,2/6/16 16:02,2/6/16 16:15,3,-74.002388,40.74955368,-73.9777832,40.75408173,Saturday,10001,Manhattan,10017,Manhattan
241,id3956459,2,3/5/16 10:23,3/5/16 10:45,1,-73.98690796,40.76160812,-74.00840759,40.71162033,Saturday,10019,Manhattan,10007,Manhattan
242,id0088231,2,6/8/16 23:02,6/8/16 23:19,3,-74.00817108,40.74500275,-73.95509338,40.80483627,Wednesday,10011,Manhattan,10026,Manhattan
243,id1957034,1,2/2/16 18:28,2/2/16 19:09,1,-73.99488068,40.75021362,-73.96221924,40.71162033,Tuesday,10001,Manhattan,11211,Brooklyn
244,id1838067,2,4/1/16 12:46,4/1/16 12:52,1,-73.96318054,40.77423096,-73.95555115,40.77869034,Friday,10021,Manhattan,10028,Manhattan
245,id3342568,1,1/3/16 3:33,1/3/16 4:09,1,-73.98484802,40.72433472,-73.88411713,40.71671677,Sunday,10009,Manhattan,11379,Queens
246,id3487442,2,2/29/16 18:39,2/29/16 18:42,1,-73.98181915,40.76896286,-73.98181915,40.76896286,Monday,10023,Manhattan,10023,Manhattan
247,id1401963,1,6/18/16 6:53,6/18/16 7:19,1,-73.97602844,40.77612686,-73.94838715,40.77815628,Saturday,10023,Manhattan,10128,Manhattan
248,id1597742,2,4/11/16 19:50,4/11/16 19:58,5,-73.98379517,40.75070572,-73.97735596,40.76612091,Monday,10018,Manhattan,10019,Manhattan
249,id3271420,2,4/24/16 19:25,4/24/16 19:32,4,-73.97346497,40.76087952,-73.96613312,40.76120377,Sunday,10022,Manhattan,10022,Manhattan
250,id0850673,2,2/20/16 13:06,2/20/16 13:23,1,-73.98133087,40.74726868,-74.00549316,40.7390213,Saturday,10016,Manhattan,10014,Manhattan
251,id0171820,2,5/25/16 6:40,5/25/16 6:43,1,-74.00452423,40.72419357,-74.00449371,40.7246666,Wednesday,10013,Manhattan,10012,Manhattan
252,id0514543,2,2/26/16 18:45,2/26/16 19:04,1,-73.98253632,40.77566147,-73.9694519,40.80208969,Friday,10023,Manhattan,10025,Manhattan
253,id1991106,1,6/11/16 14:22,6/11/16 14:31,1,-73.9677887,40.76269913,-73.98147583,40.74219131,Saturday,10022,Manhattan,10016,Manhattan
254,id2142187,1,5/19/16 20:47,5/19/16 20:59,1,-73.98706818,40.75663376,-73.96030426,40.78077316,Thursday,10036,Manhattan,10028,Manhattan
255,id0526379,1,4/29/16 4:28,4/29/16 4:39,1,-73.98609924,40.71948624,-73.945961,40.71143723,Friday,10002,Manhattan,11211,Brooklyn
256,id2548131,1,5/31/16 23:12,5/31/16 23:28,2,-74.00778198,40.74094391,-73.97117615,40.80080032,Tuesday,10014,Manhattan,10025,Manhattan
257,id2452855,2,5/14/16 3:27,5/14/16 3:51,1,-73.98506927,40.73220444,-73.91049194,40.69681549,Saturday,10003,Manhattan,11237,Brooklyn
258,id0315726,2,6/4/16 3:14,6/4/16 3:35,1,-73.98343658,40.73168182,-73.94800568,40.71416092,Saturday,10003,Manhattan,11211,Brooklyn
259,id2527828,2,2/17/16 17:39,2/17/16 18:08,1,-73.99115753,40.74578094,-73.98339081,40.77146149,Wednesday,10001,Manhattan,10023,Manhattan
260,id1630336,1,4/25/16 23:18,4/25/16 23:30,1,-73.98204041,40.75967789,-73.947052,40.77315903,Monday,10019,Manhattan,10028,Manhattan
261,id2353964,2,4/30/16 7:44,4/30/16 7:49,1,-73.96120453,40.76055908,-73.94713593,40.77593231,Saturday,10065,Manhattan,10028,Manhattan
262,id2393811,1,3/10/16 18:52,3/10/16 19:08,1,-73.97058105,40.79904556,-73.98981476,40.76724625,Thursday,10025,Manhattan,10019,Manhattan
263,id1774339,1,4/11/16 17:41,4/11/16 17:46,1,-73.94978333,40.78056717,-73.96006775,40.77040863,Monday,10128,Manhattan,10021,Manhattan
264,id1610798,2,1/25/16 23:32,1/25/16 23:42,1,-73.98743439,40.76013947,-73.99098206,40.7448616,Monday,10036,Manhattan,10001,Manhattan
265,id2452120,1,4/18/16 18:27,4/18/16 18:42,2,-73.97445679,40.75692749,-73.96090698,40.78014374,Monday,10022,Manhattan,10028,Manhattan
266,id2693088,2,4/23/16 23:28,4/23/16 23:43,2,-73.97541809,40.78707504,-73.94265747,40.82355118,Saturday,10024,Manhattan,10039,Manhattan
267,id0828675,1,6/23/16 7:16,6/23/16 7:21,1,-73.99404144,40.75113678,-73.9826355,40.76068878,Thursday,10001,Manhattan,10019,Manhattan
269,id0747713,2,1/17/16 3:24,1/17/16 3:27,1,-74.00669098,40.73764038,-74.00388336,40.73809052,Sunday,10014,Manhattan,10014,Manhattan
270,id3655477,2,3/24/16 13:35,3/24/16 13:48,1,-73.98802948,40.73781967,-73.97206879,40.74607849,Thursday,10003,Manhattan,10016,Manhattan
271,id0642318,2,4/4/16 9:21,4/4/16 9:37,1,-73.95252228,40.76626968,-73.98342896,40.73437881,Monday,10021,Manhattan,10003,Manhattan
273,id0369319,2,2/8/16 18:24,2/8/16 18:28,1,-73.98693085,40.75093079,-73.97830963,40.75326157,Monday,10018,Manhattan,10017,Manhattan
274,id0720321,1,6/21/16 18:09,6/21/16 18:16,1,-73.96263885,40.76822662,-73.95355988,40.77282333,Tuesday,10021,Manhattan,10075,Manhattan
275,id0860600,1,1/6/16 15:23,1/6/16 15:38,1,-74.00012207,40.71784973,-74.01457977,40.70967484,Wednesday,10013,Manhattan,10006,Manhattan
277,id2437858,2,3/27/16 11:55,3/27/16 12:05,5,-73.98683167,40.76182938,-73.97783661,40.79212189,Sunday,10019,Manhattan,10024,Manhattan
278,id2165807,1,4/8/16 20:19,4/8/16 20:23,2,-74.00392914,40.72579575,-73.99887848,40.7347641,Friday,10013,Manhattan,10011,Manhattan
279,id1638921,1,5/27/16 17:58,5/27/16 18:16,1,-73.97971344,40.7605629,-73.99338531,40.73662949,Friday,10020,Manhattan,10011,Manhattan
280,id0631726,2,4/23/16 15:58,4/23/16 16:03,1,-73.96151733,40.76602173,-73.94972229,40.78192902,Saturday,10065,Manhattan,10128,Manhattan
281,id1947466,2,4/21/16 12:32,4/21/16 12:37,6,-73.98127747,40.78036118,-73.97615051,40.78860092,Thursday,10023,Manhattan,10024,Manhattan
282,id1723822,1,6/16/16 12:35,6/16/16 12:45,3,-73.95606232,40.76415253,-73.9434433,40.79118347,Thursday,10065,Manhattan,10029,Manhattan
283,id1144791,2,1/6/16 13:39,1/6/16 13:49,1,-73.99198914,40.74379349,-73.97470093,40.76340103,Wednesday,10010,Manhattan,10019,Manhattan
284,id1497423,1,2/25/16 13:40,2/25/16 13:54,1,-73.98872375,40.73697662,-73.98272705,40.75034332,Thursday,10003,Manhattan,10016,Manhattan
285,id2917044,1,4/2/16 15:35,4/2/16 15:55,1,-74.01730347,40.70536041,-73.97393036,40.76156616,Saturday,10280,Manhattan,10022,Manhattan
286,id2538816,1,2/13/16 17:59,2/13/16 18:03,1,-74.00398254,40.74847031,-73.99505615,40.74294281,Saturday,10011,Manhattan,10011,Manhattan
287,id2808378,1,3/9/16 17:11,3/9/16 17:28,1,-73.97864532,40.74093246,-74.01269531,40.70158768,Wednesday,10016,Manhattan,10004,Manhattan
288,id2015130,2,5/21/16 3:13,5/21/16 3:20,1,-73.88404083,40.74760818,-73.90461731,40.74769974,Saturday,11373,Queens,11377,Queens
289,id1062725,1,6/8/16 5:51,6/8/16 5:57,1,-73.99036407,40.75624084,-73.9729538,40.75728989,Wednesday,10018,Manhattan,10022,Manhattan
290,id3792892,1,5/1/16 2:40,5/1/16 3:02,1,-73.98666382,40.7216835,-73.97257233,40.68587875,Sunday,10002,Manhattan,11238,Brooklyn
291,id0924324,2,5/10/16 18:07,5/10/16 18:26,2,-73.9590683,40.77566147,-73.9590683,40.77566147,Tuesday,10075,Manhattan,10075,Manhattan
292,id1295254,1,3/6/16 11:01,3/6/16 11:08,1,-73.97598267,40.75774765,-73.98216248,40.74074936,Sunday,10022,Manhattan,10010,Manhattan
293,id0222570,2,4/20/16 19:14,4/20/16 19:29,1,-73.94769287,40.78329849,-73.96104431,40.75665283,Wednesday,10128,Manhattan,10022,Manhattan
294,id3680395,1,5/19/16 18:57,5/19/16 18:59,1,-73.95478821,40.77796555,-73.94776917,40.77957916,Thursday,10028,Manhattan,10128,Manhattan
296,id2034899,2,2/11/16 11:03,2/11/16 11:09,1,-73.9899826,40.75159836,-73.99443054,40.74100113,Thursday,10001,Manhattan,10011,Manhattan
297,id1283389,1,4/6/16 0:52,4/6/16 1:07,1,-74.00437164,40.74234772,-74.01072693,40.72361755,Wednesday,10011,Manhattan,10013,Manhattan
298,id2040373,2,3/18/16 7:54,3/18/16 8:02,3,-73.96108246,40.76911926,-73.95694733,40.78342056,Friday,10021,Manhattan,10128,Manhattan
299,id2124906,2,5/3/16 8:28,5/3/16 8:35,1,-73.98027802,40.77019119,-73.96378326,40.77413177,Tuesday,10023,Manhattan,10021,Manhattan
300,id1660823,2,3/1/16 6:40,3/1/16 7:01,5,-73.98213959,40.77532578,-74.00984955,40.72169876,Tuesday,10023,Manhattan,10013,Manhattan
301,id0989891,1,5/3/16 4:40,5/3/16 4:51,2,-73.98937988,40.71982574,-73.98260498,40.75750351,Tuesday,10002,Manhattan,10036,Manhattan
302,id2679117,1,2/3/16 7:57,2/3/16 8:02,1,-73.91998291,40.74357224,-73.92677307,40.75527573,Wednesday,11104,Queens,11106,Queens
303,id2145001,2,4/27/16 9:05,4/27/16 9:12,1,-73.94529724,40.77434921,-73.95543671,40.77859879,Wednesday,10028,Manhattan,10028,Manhattan
304,id3427182,1,6/3/16 11:40,6/3/16 11:57,1,-73.97192383,40.79190445,-73.96954346,40.76530075,Friday,10025,Manhattan,10065,Manhattan
305,id2346299,2,6/17/16 11:46,6/17/16 11:57,1,-73.97866058,40.75630188,-73.98812866,40.73735046,Friday,10017,Manhattan,10003,Manhattan
306,id0105984,1,6/26/16 11:17,6/26/16 11:30,1,-73.98583984,40.72690201,-74.0142746,40.70406723,Sunday,10003,Manhattan,10004,Manhattan
307,id1587327,1,3/29/16 21:19,3/29/16 21:24,3,-74.00772095,40.74300385,-73.98937988,40.7478447,Tuesday,10011,Manhattan,10001,Manhattan
308,id2519393,1,6/25/16 13:48,6/25/16 13:58,1,-73.99458313,40.70299911,-74.0041275,40.71292877,Saturday,11201,Brooklyn,10038,Manhattan
309,id1009714,1,6/20/16 22:40,6/20/16 22:48,1,-73.97935486,40.75619125,-73.97912598,40.74298096,Monday,10036,Manhattan,10016,Manhattan
310,id1027675,2,1/23/16 8:46,1/23/16 9:06,1,-73.96953583,40.75521851,-73.97652435,40.74794769,Saturday,10022,Manhattan,10016,Manhattan
311,id0802391,1,3/6/16 17:44,3/6/16 17:52,1,-73.99720764,40.7240715,-74.00061798,40.73215485,Sunday,10012,Manhattan,10014,Manhattan
312,id2597894,1,5/14/16 14:02,5/14/16 14:27,1,-73.99040985,40.71879578,-73.98690796,40.75088882,Saturday,10002,Manhattan,10018,Manhattan
313,id1949220,1,4/2/16 4:24,4/2/16 4:43,1,-73.98714447,40.72949982,-73.96070862,40.79747009,Saturday,10003,Manhattan,10025,Manhattan
314,id3389249,2,5/4/16 11:02,5/4/16 11:12,1,-73.96218872,40.75913239,-73.96263123,40.77317429,Wednesday,10022,Manhattan,10021,Manhattan
315,id3245042,2,4/2/16 16:01,4/2/16 16:13,1,-73.98549652,40.74745178,-73.97907257,40.72803879,Saturday,10001,Manhattan,10009,Manhattan
317,id3482709,2,3/21/16 11:22,3/21/16 11:24,1,-73.95519257,40.77999115,-73.95780182,40.77650833,Monday,10028,Manhattan,10028,Manhattan
318,id0496379,1,3/24/16 16:19,3/24/16 16:32,1,-73.96116638,40.77783203,-73.96604156,40.76386642,Thursday,10028,Manhattan,10065,Manhattan
321,id3013319,2,2/15/16 22:28,2/15/16 22:30,1,-73.98139954,40.77879333,-73.97652435,40.78249741,Monday,10023,Manhattan,10024,Manhattan
322,id1265097,2,5/13/16 2:21,5/13/16 2:24,1,-73.9890213,40.71891022,-73.99648285,40.72117996,Friday,10002,Manhattan,10012,Manhattan
323,id2954399,1,6/27/16 11:22,6/27/16 11:23,1,-74.00102997,40.75665283,-74.00099945,40.75662613,Monday,10001,Manhattan,10001,Manhattan
324,id3152963,1,4/9/16 22:33,4/9/16 22:41,2,-73.95511627,40.76900101,-73.97154236,40.78536987,Saturday,10021,Manhattan,10024,Manhattan
325,id1904421,2,6/11/16 17:48,6/11/16 18:01,2,-73.9839859,40.73787308,-74.00466919,40.70838928,Saturday,10010,Manhattan,10038,Manhattan
326,id3611647,1,5/19/16 10:44,5/19/16 11:02,1,-73.99572754,40.75408173,-73.9839325,40.74654388,Thursday,10001,Manhattan,10016,Manhattan
327,id0910982,1,5/21/16 19:58,5/21/16 20:10,1,-73.95237732,40.81076813,-73.97606659,40.78114319,Saturday,10027,Manhattan,10024,Manhattan
328,id2640178,1,2/15/16 16:12,2/15/16 16:31,1,-73.95397949,40.7638588,-73.99643707,40.71551132,Monday,10065,Manhattan,10002,Manhattan
329,id0030324,1,1/9/16 6:26,1/9/16 6:31,1,-73.93982697,40.69956207,-73.93199921,40.68913269,Saturday,11206,Brooklyn,11221,Brooklyn
330,id3883723,2,2/25/16 1:46,2/25/16 1:57,2,-73.97908783,40.7594986,-73.97956085,40.72433472,Thursday,10020,Manhattan,10009,Manhattan
331,id0674885,1,6/30/16 7:37,6/30/16 7:43,1,-73.96575165,40.75957489,-73.97911835,40.76510239,Thursday,10022,Manhattan,10019,Manhattan
332,id3260324,2,2/7/16 8:24,2/7/16 8:38,1,-73.93280792,40.75893021,-73.9832077,40.76700974,Sunday,11106,Queens,10019,Manhattan
333,id1561466,2,4/29/16 20:21,4/29/16 20:56,1,-73.96572876,40.76873016,-73.95587921,40.67308044,Friday,10065,Manhattan,11216,Brooklyn
334,id2106816,1,6/30/16 10:53,6/30/16 11:03,1,-73.98088074,40.78433609,-73.95667267,40.78061676,Thursday,10024,Manhattan,10028,Manhattan
335,id2605569,1,5/8/16 2:57,5/8/16 3:02,2,-73.92628479,40.70328522,-73.9380188,40.70040894,Sunday,11237,Brooklyn,11206,Brooklyn
336,id3293082,2,2/6/16 19:50,2/6/16 20:04,5,-73.97648621,40.75498962,-73.99115753,40.75128174,Saturday,10017,Manhattan,10001,Manhattan
337,id0790613,1,5/20/16 14:04,5/20/16 14:33,1,-73.98630524,40.77702332,-73.9858551,40.77679062,Friday,10023,Manhattan,10023,Manhattan
338,id0202431,1,2/17/16 12:02,2/17/16 12:18,1,-74.00413513,40.7428093,-73.98779297,40.74486542,Wednesday,10011,Manhattan,10001,Manhattan
339,id2084457,2,2/1/16 8:41,2/1/16 8:49,3,-73.98253632,40.77508163,-73.97176361,40.78459549,Monday,10023,Manhattan,10024,Manhattan
340,id2595331,2,4/29/16 12:18,4/29/16 12:29,1,-73.95469666,40.77397919,-73.96845245,40.76150894,Friday,10075,Manhattan,10022,Manhattan
341,id3448735,1,1/27/16 6:45,1/27/16 6:51,1,-73.99150085,40.74489212,-73.98327637,40.76048279,Wednesday,10010,Manhattan,10019,Manhattan
342,id1431322,1,2/21/16 13:21,2/21/16 13:34,2,-74.00970459,40.73965454,-73.99959564,40.72883606,Sunday,10014,Manhattan,10012,Manhattan
344,id1444884,2,1/6/16 18:15,1/6/16 18:31,1,-73.99656677,40.73197556,-73.97901154,40.74990082,Wednesday,10003,Manhattan,10016,Manhattan
345,id2797773,1,3/8/16 8:33,3/8/16 8:36,1,-73.96713257,40.79346466,-73.97039032,40.79574966,Tuesday,10025,Manhattan,10025,Manhattan
346,id0861216,2,1/18/16 13:00,1/18/16 13:10,1,-73.99024963,40.75728607,-73.96398163,40.75691986,Monday,10036,Manhattan,10022,Manhattan
347,id3833049,1,6/22/16 9:47,6/22/16 10:02,1,-73.99453735,40.76602554,-73.98638153,40.74906158,Wednesday,10019,Manhattan,10001,Manhattan
348,id1633648,1,6/20/16 14:19,6/20/16 14:34,1,-73.97790527,40.75487137,-73.95277405,40.76816559,Monday,10017,Manhattan,10021,Manhattan
349,id3252664,2,6/28/16 7:17,6/28/16 7:22,1,-73.96751404,40.76615524,-73.96052551,40.77144241,Tuesday,10065,Manhattan,10021,Manhattan
350,id3755869,2,4/24/16 16:48,4/24/16 17:04,3,-73.95294189,40.81018829,-73.94551086,40.77811813,Sunday,10027,Manhattan,10128,Manhattan
352,id1489555,1,5/6/16 10:37,5/6/16 11:13,2,-73.94435883,40.80830765,-74.01231384,40.70384598,Friday,10027,Manhattan,10004,Manhattan
353,id0162579,2,5/13/16 23:13,5/13/16 23:19,1,-73.99220276,40.74496841,-73.98139191,40.7469902,Friday,10001,Manhattan,10016,Manhattan
355,id1713541,1,5/23/16 0:09,5/23/16 0:19,1,-73.96807861,40.75937653,-73.98486328,40.76865005,Monday,10022,Manhattan,10019,Manhattan
358,id3972131,2,6/6/16 13:43,6/6/16 13:47,3,-73.98287201,40.74498749,-73.98928833,40.74467468,Monday,10016,Manhattan,10001,Manhattan
359,id3779357,2,2/22/16 19:02,2/22/16 19:12,1,-73.96679688,40.76700974,-73.98178864,40.75228882,Monday,10065,Manhattan,10018,Manhattan
361,id1789034,1,4/9/16 23:41,4/9/16 23:51,1,-73.9825592,40.74235153,-73.99250031,40.7252655,Saturday,10016,Manhattan,10012,Manhattan
362,id0746372,2,1/22/16 18:20,1/22/16 18:23,1,-73.95459747,40.76961899,-73.94959259,40.77706909,Friday,10021,Manhattan,10028,Manhattan
363,id2567660,2,3/19/16 18:18,3/19/16 18:33,1,-73.99554443,40.74401093,-73.98324585,40.76367188,Saturday,10011,Manhattan,10019,Manhattan
364,id1787258,1,5/7/16 18:40,5/7/16 18:46,2,-73.9544754,40.78369522,-73.96351624,40.77006531,Saturday,10128,Manhattan,10021,Manhattan
365,id0805117,2,4/15/16 20:11,4/15/16 20:22,3,-74.00865936,40.71960831,-73.99893951,40.72792053,Friday,10013,Manhattan,10012,Manhattan
366,id2828691,2,6/19/16 0:23,6/19/16 0:34,2,-74.00125122,40.73632431,-74.00869751,40.7069664,Sunday,10014,Manhattan,10005,Manhattan
367,id2729614,2,2/3/16 0:14,2/3/16 0:39,1,-73.98838806,40.72002411,-73.99253082,40.65903854,Wednesday,10002,Manhattan,11215,Brooklyn
368,id1249988,2,6/10/16 1:48,6/10/16 2:09,1,-73.97554016,40.73563004,-73.9629364,40.71200943,Friday,10010,Manhattan,11211,Brooklyn
371,id0180594,2,4/28/16 13:22,4/28/16 13:30,1,-74.00067139,40.75825882,-73.99461365,40.75053024,Thursday,10018,Manhattan,10001,Manhattan
